Date,Open,High,Low,Close,Volume
2022-01-01,650.0,660.0645819429056,639.9354180570945,650.0,2279149.86
2022-01-02,650.0,654.7136528482446,644.9849058575803,649.6963567537441,2124685.39
2022-01-03,649.6963567537441,684.5197844150752,639.8916258088865,674.3431032271149,2673733.6
2022-01-04,674.3431032271149,699.1649437438435,665.2174029622593,689.8296680447884,2010417.35
2022-01-05,689.8296680447884,695.6224516694044,687.4153409433355,693.1963415850696,2328513.27
2022-01-06,693.1963415850696,704.9462747119597,682.9368045380598,694.6650010155585,1883674.62
2022-01-07,694.6650010155585,711.0154437063029,682.2782371388386,698.5592405664478,1740194.09
2022-01-08,698.5592405664478,716.7613409691113,686.8935578771195,704.9882954254648,2296395.13
2022-01-09,704.9882954254648,706.5107272274183,698.2350520478184,699.7461633944312,1758155.84
2022-01-10,699.7461633944312,707.9435849539402,681.0096055631936,689.082099207046,2687475.92
2022-01-11,689.082099207046,715.2619261597655,676.3753771915226,702.3112575410108,2551076.67
2022-01-12,702.3112575410108,711.646785957173,693.3377829648884,702.6687437574507,1816985.39
2022-01-13,702.6687437574507,720.2311272477828,697.5913512737104,715.0641670557212,2320777.99
2022-01-14,715.0641670557212,741.0903380304314,711.1300244786485,737.0353145161316,1814903.66
2022-01-15,737.0353145161316,754.8408362431687,726.474294568046,744.1774758684728,1473114.93
2022-01-16,744.1774758684728,761.0598688004542,732.3580244017473,749.1612619975576,1894871.58
2022-01-17,749.1612619975576,809.1199478849109,735.3568226985877,794.4804337007445,2172499.08
2022-01-18,794.4804337007445,812.1820500021249,779.9391389596269,797.5839518827187,2506304.96
2022-01-19,797.5839518827187,804.0499992688322,775.5516157924252,781.890435163833,2283769.44
2022-01-20,781.890435163833,791.9531967758489,767.9429666438782,777.9550810960595,2760401.15
2022-01-21,777.9550810960595,803.5356894318112,774.9775783374481,800.4720066230898,1721448.04
2022-01-22,800.4720066230898,803.4340139237823,778.9069587932697,781.7998731146777,2002272.46
2022-01-23,781.7998731146777,784.3692069571215,768.6441907040378,771.1786184920171,3318620.01
2022-01-24,771.1786184920171,801.7620368515379,756.7663725158969,787.0531187466378,1357557.8
2022-01-25,787.0531187466378,790.7867284804195,779.5141091991192,783.2295808964776,1964953.9
2022-01-26,783.2295808964776,791.595938691628,773.3819241424071,781.7322880476395,1683010.03
2022-01-27,781.7322880476395,805.1512586158275,774.0749837603673,797.3410616682526,2095113.56
2022-01-28,797.3410616682526,803.596903935869,780.8474586448341,787.0223414723155,1973572.77
2022-01-29,787.0223414723155,796.2140948229712,757.2628006087507,766.2115009955935,2557413.05
2022-01-30,766.2115009955935,767.7824154204046,745.5095179539625,747.0411285905885,2345122.23
2022-01-31,747.0411285905885,761.8032725911601,740.4352769002451,755.1259295278605,1587329.38
2022-02-01,755.1259295278605,766.8644532360802,747.1003053427403,758.7997826308033,1899169.8
2022-02-02,758.7997826308033,771.2892316815661,736.9794209001028,749.3127178070862,2199935.62
2022-02-03,749.3127178070862,760.2656778639814,722.9271619444752,733.6511921285544,2646670.89
2022-02-04,733.6511921285544,746.340212202587,717.4734752949325,730.1010938905929,4041825.44
2022-02-05,730.1010938905929,751.8062876873786,723.6956481452808,745.2677790284512,2622574.08
2022-02-06,745.2677790284512,748.6485368820871,730.6913088678634,734.0210481819798,1708015.86
2022-02-07,734.0210481819798,740.7880002269973,718.5546979885263,725.2407038960056,2148985.88
2022-02-08,725.2407038960056,739.2632861462264,695.9481547326118,709.6696698973897,2301822.98
2022-02-09,709.6696698973897,713.826841509826,700.8540807552873,704.9838030437778,1932104.15
2022-02-10,704.9838030437778,713.0895066564871,701.3562408306387,709.4390196959862,2474459.06
2022-02-11,709.4390196959862,751.5593075599429,695.9610468503021,737.5473310208382,1246840.92
2022-02-12,737.5473310208382,754.7183825337135,723.4611981130131,740.5744361096389,2526272.17
2022-02-13,740.5744361096389,744.0449629695499,736.4575980154053,739.9250818301358,1952987.99
2022-02-14,739.9250818301358,763.7112803992503,728.1971571786169,751.7952123800957,2140482.03
2022-02-15,751.7952123800957,768.9400166109411,744.4762115256798,761.5262802581594,3173668.25
2022-02-16,761.5262802581594,769.7963664779647,745.405908265862,753.5898052970454,1604926.67
2022-02-17,753.5898052970454,794.7632796377184,745.3181122289711,786.1343649005299,2355227.16
2022-02-18,786.1343649005299,801.4094965497061,770.5967736529203,785.8667044758681,2683005.86
2022-02-19,785.8667044758681,793.5634435697804,781.6828286835063,789.3609646852923,2295708.42
2022-02-20,789.3609646852923,810.1507347351597,776.7981687111189,797.4590564384165,1469481.01
2022-02-21,797.4590564384165,804.3004640666909,795.7826906817652,802.6132634764372,3083472.87
2022-02-22,802.6132634764372,836.4370816983469,791.926482380998,825.4462794084938,2086772.99
2022-02-23,825.4462794084938,836.7946829026366,805.4327669997652,816.6603801624348,1928171.51
2022-02-24,816.6603801624348,841.4509390938316,803.9476634103758,828.5530919255905,2035693.69
2022-02-25,828.5530919255905,846.658287639928,813.0862241249639,831.1430718487286,1999547.22
2022-02-26,831.1430718487286,859.508332798069,818.2029788481544,846.331766525525,1633806.29
2022-02-27,846.331766525525,859.1778908905349,830.2975595298561,843.0945474684083,2292619.4
2022-02-28,843.0945474684083,848.632140245409,832.2857896901779,837.7885316250074,1894867.87
2022-03-01,837.7885316250074,866.0646960588697,821.1407395642135,849.1903374068553,2601737.34
2022-03-02,849.1903374068553,863.7861454269866,840.3321284805705,854.8687034284874,2503916.82
2022-03-03,854.8687034284874,863.0020113336119,834.1946347236076,842.2074824832271,3303143.9
2022-03-04,842.2074824832271,872.8444233598183,832.9147366631797,863.3187402218454,2086627.39
2022-03-05,863.3187402218454,883.032055828461,855.4685689281657,875.0749848122279,1799744.88
2022-03-06,875.0749848122279,886.1757277770937,862.8921492473526,873.978988983123,1523517.46
2022-03-07,873.978988983123,881.2271087801604,859.4191542534779,866.6061291350204,3806816.24
2022-03-08,866.6061291350204,878.012377691337,861.1300386952546,872.4990498427129,2596032.61
2022-03-09,872.4990498427129,899.7337195565543,856.1799076816656,883.2141629041076,1850308.5
2022-03-10,883.2141629041076,899.731073806524,841.8422910342325,857.8855334499491,3359345.4
2022-03-11,857.8855334499491,873.3464682908185,848.5067706910711,863.9019317542524,3087920.71
2022-03-12,863.9019317542524,891.2763476280642,847.2125108075611,874.384419153216,1569313.06
2022-03-13,874.384419153216,882.6761269236879,829.6481113411886,837.5909096134224,1822280.32
2022-03-14,837.5909096134224,848.23942495717,830.075357455724,840.6960112822569,2128411.97
2022-03-15,840.6960112822569,867.3101261769201,825.1395113014199,851.5527301006764,1683602.91
2022-03-16,851.5527301006764,872.2820331094226,840.1483050071477,860.7543749317828,2147517.44
2022-03-17,860.7543749317828,887.3318367052298,847.2187432625659,873.5942933050649,2628590.7
2022-03-18,873.5942933050649,881.8317536969967,860.2707309885056,868.4597760197908,1560712.03
2022-03-19,868.4597760197908,876.5590579104996,844.2146005574505,852.1618878548392,2367199.23
2022-03-20,852.1618878548392,855.143999994005,821.7252183425134,824.6109167761725,2946393.42
2022-03-21,824.6109167761725,857.6900249161073,808.6123188449959,841.3663483241397,2431509.89
2022-03-22,841.3663483241397,857.5659599190496,836.2312695644971,852.3637610746323,2158801.64
2022-03-23,852.3637610746323,880.389075972573,843.0757175524651,870.8990569063444,1861591.79
2022-03-24,870.8990569063444,874.4375066180825,856.005249090247,859.4973739363206,2707884.84
2022-03-25,859.4973739363206,884.2439573371332,847.7693904171875,872.3407241841965,1639231.17
2022-03-26,872.3407241841965,880.2229839525942,841.0747615381613,848.7438052551051,2337671.42
2022-03-27,848.7438052551051,862.1691615486118,822.2053751881976,835.4199763047658,2214078.51
2022-03-28,835.4199763047658,847.0787630263663,825.8036108579352,837.439155183435,2914971.72
2022-03-29,837.439155183435,851.4373388644362,833.8125180032685,847.7659800507219,1901741.74
2022-03-30,847.7659800507219,876.2583410578566,845.9065502103061,874.3406242754868,1942592.47
2022-03-31,874.3406242754868,879.4328507671989,865.5257774139747,870.5961960701889,1612831.2
2022-04-01,870.5961960701889,883.6884279168237,844.1005076308502,856.9880976698906,2454144.99
2022-04-02,856.9880976698906,871.4825552951257,828.5442618008832,842.7987310603402,1978825.33
2022-04-03,842.7987310603402,849.6625097510272,825.5548786839146,832.3334276227293,1773471.4
2022-04-04,832.3334276227293,877.0881319821223,822.6395304406964,866.9905948588615,1816212.51
2022-04-05,866.9905948588615,884.7458638886159,861.5110068907073,879.1891779570354,2516159.51
2022-04-06,879.1891779570354,913.4039582082166,863.4974285551209,897.387407204922,1669822.34
2022-04-07,897.387407204922,914.7731473048278,876.2503074505837,893.5619338681963,1707304.6
2022-04-08,893.5619338681963,907.5283654759851,879.6644362140722,893.6298121168606,2752604.95
2022-04-09,893.6298121168606,908.5061725087552,890.412779671028,905.2473174969778,2110504.92
2022-04-10,905.2473174969778,914.1804197375722,888.1414773523779,896.9931261227057,2793565.21
2022-04-11,896.9931261227057,914.7796945574249,874.6198309770444,892.3136087838707,2010972.44
2022-04-12,892.3136087838707,897.7825336886447,876.0433318877514,881.4456478541346,2199380.84
2022-04-13,881.4456478541346,893.8462571921849,862.0412495623127,874.3419201781419,2287666.22
2022-04-14,874.3419201781419,891.7562403312927,857.821979199696,875.2197141876009,3112041.45
2022-04-15,875.2197141876009,889.1511648887019,848.5099555849728,862.234715478686,3049341.2
2022-04-16,862.234715478686,878.0899220638154,851.0605995121897,866.855917706523,2935173.66
2022-04-17,866.855917706523,881.1710366779317,857.2158792917312,871.4795799356014,1879964.03
2022-04-18,871.4795799356014,887.79250860137,852.4535510669298,868.7147253641114,1719012.45
2022-04-19,868.7147253641114,876.6245472096219,847.9444447023915,855.7360935011733,2660875.56
2022-04-20,855.7360935011733,873.0998219805163,840.1421498773824,857.474205025051,3103862.44
2022-04-21,857.474205025051,865.8422552523418,841.377650507644,849.6695353323923,2942213.07
2022-04-22,849.6695353323923,863.7681271381908,836.399557603414,850.485407275866,2207188.81
2022-04-23,850.485407275866,883.9009890432037,834.7660129071141,867.8604542836188,2639024.91
2022-04-24,867.8604542836188,878.1980368791286,838.1527444704765,848.2568169211155,2650648.36
2022-04-25,848.2568169211155,889.4975833195044,841.828864799305,882.8078093991776,2283462.79
2022-04-26,882.8078093991776,885.3836315552019,879.1565997942057,881.7292750448033,2308391.05
2022-04-27,881.7292750448033,903.220767931493,867.1219488777244,888.5012525840037,2254675.8
2022-04-28,888.5012525840037,900.2260737749757,864.8602565747312,876.4257269733889,1806575.79
2022-04-29,876.4257269733889,901.081312751675,870.5231560032345,895.0532884768184,1853256.29
2022-04-30,895.0532884768184,910.9793383929549,877.1994143252227,893.0905402580531,1846117.47
2022-05-01,893.0905402580531,909.6711678035964,870.296531864326,886.7596230852388,1474985.51
2022-05-02,886.7596230852388,902.6937973805005,861.7837562543318,877.5524876299048,2279992.93
2022-05-03,877.5524876299048,888.8091361101796,862.1367493584817,873.3393546243473,2177797.44
2022-05-04,873.3393546243473,897.3838510042194,856.2407072053203,880.1518258293748,2661655.76
2022-05-05,880.1518258293748,898.7072311224744,864.5322102538511,883.0364240212115,3015111.11
2022-05-06,883.0364240212115,886.4596801019578,879.0644082853041,882.485528717228,3063416.98
2022-05-07,882.485528717228,899.8351126412605,854.0243411974877,871.1510911261528,3136393.98
2022-05-08,871.1510911261528,881.4990721750349,848.848592306779,859.0528643914516,1820638.21
2022-05-09,859.0528643914516,874.9974407295347,836.1085321854337,851.9207315283363,1537976.42
2022-05-10,851.9207315283363,872.7038055076783,838.5573787005484,859.2258633173623,2776367.05
2022-05-11,859.2258633173623,881.6844954101074,847.4921029483469,869.8062472010449,3108035.08
2022-05-12,869.8062472010449,889.6495168490068,862.9520844962933,882.6937989110404,3246103.88
2022-05-13,882.6937989110404,884.9588193297686,880.4989450975768,882.7637914769604,2483593.28
2022-05-14,882.7637914769604,895.289931079054,876.6009945119982,889.083017997867,1335467.44
2022-05-15,889.083017997867,901.8367056782278,873.7219089236532,886.4376494111519,2410561.54
2022-05-16,886.4376494111519,901.9822805959158,843.6238261362262,858.6817275793607,2527719.66
2022-05-17,858.6817275793607,860.4353606756904,853.635623237297,855.3825185611316,3008603.8
2022-05-18,855.3825185611316,860.2954319457497,844.7315759375903,849.6113424108106,3145159.28
2022-05-19,849.6113424108106,861.6037924695228,821.9127451274392,833.6803253940224,2761753.24
2022-05-20,833.6803253940224,839.6039841539445,819.2840308298645,825.1470570327509,1899589.17
2022-05-21,825.1470570327509,831.044187206814,821.3921004447667,827.2795264937491,1700934.88
2022-05-22,827.2795264937491,830.1541985644765,807.5516412708979,810.3675467527454,2514182.37
2022-05-23,810.3675467527454,821.2927777263237,789.183660060343,799.9686955739181,1804626.39
2022-05-24,799.9686955739181,833.5248269183995,789.8031120089752,823.0657382220165,3181146.41
2022-05-25,823.0657382220165,837.4323871434192,785.3831903409445,799.3356291574115,1436655.19
2022-05-26,799.3356291574115,805.4641977826652,790.6335570135868,796.7422419367083,2534962.93
2022-05-27,796.7422419367083,800.2964573933506,776.5025044541193,779.9819533506183,2382954.5
